VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariation,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,FuelConsumptionAverage,RoadSurface,Traffic,DrivingStyle
0,10.41,0,30,97,101,750,4.30,57,13.66,2,3,1
27,10.41,3,32,71,129,2050,20.07,41,22.26,1,1,1
16,10.41,1,45,98,109,1199,13.52,29,22.03,1,1,1
18,10.42,3,30,98,111,1396,16.25,30,22.03,1,1,1
24,10.42,3,40,100,128,1843,16.81,42,18.75,1,1,1
0,10.42,-3,25,97,103,816,7.61,29,21.94,1,1,1
2,10.42,1,44,98,101,951,13.38,57,17.61,2,3,1
30,10.42,-1,91,37,105,1270,16.63,32,24.05,2,2,1
21,10.42,1,0,98,101,1271,15.16,57,20.44,2,3,1
24,10.42,-8,27,97,102,749,4.52,55,14.37,2,1,1
28,10.42,0,37,71,102,1083,8.41,37,23.58,3,3,1
25,10.43,0,3,96,110,1767,15.12,31,20.41,1,1,2
0,10.43,0,31,98,100,810,4.85,35,16.47,1,1,1
7,10.43,-1,19,96,101,1017,9.24,33,15.13,1,2,1
14,10.43,0,45,33,101,909,7.74,29,30.67,2,2,1
0,10.43,-1,26,96,100,807,4.78,33,16.41,1,2,1
20,10.43,-1,6,96,102,1429,9.59,34,16.25,1,2,1
21,10.44,-3,46,61,102,848,5.86,34,18.81,3,3,1
20,10.45,3,58,60,112,1607,19.30,39,31.20,1,1,1
0,10.45,0,25,98,100,792,4.24,34,22.62,1,1,1
16,10.45,4,6,90,114,1544,10.91,39,24.24,2,2,2
6,10.45,0,60,47,101,1489,11.13,30,21.97,3,2,1
11,10.45,0,37,61,102,787,5.66,34,20.59,3,3,1
42,10.45,-2,0,96,110,1607,21.52,44,12.11,3,1,1
0,10.45,0,34,61,103,783,5.63,31,13.78,3,1,1
0,10.45,0,32,69,103,779,5.27,36,13.44,3,1,1
0,10.46,0,33,81,99,802,4.66,34,19.97,1,2,1
0,10.46,0,39,100,101,1082,7.50,39,18.31,1,1,2
50,10.47,3,95,62,126,1522,24.02,36,13.84,3,1,1
16,10.47,0,83,90,110,1197,14.17,37,24.28,2,2,2
0,10.48,0,33,96,103,752,4.33,54,9.85,2,1,1
0,10.48,0,31,101,103,751,4.19,42,14.89,2,3,1
0,10.48,0,38,51,102,799,6.24,28,18.92,3,1,1
25,10.49,1,40,88,116,1909,17.94,37,22.07,2,2,1
41,10.50,3,22,102,115,1768,13.78,42,17.97,1,1,2
24,10.50,0,18,97,105,1789,11.35,38,15.15,1,1,1
23,10.50,-1,86,102,105,1013,10.74,43,16.26,2,3,1
16,10.50,-8,27,97,102,898,5.83,55,14.34,2,1,1
11,10.50,4,44,90,115,1905,16.13,36,24.09,2,2,2
16,10.51,0,0,84,117,2492,21.81,39,21.59,1,3,2
20,10.51,1,16,100,122,1778,13.84,39,17.11,1,1,2
23,10.51,-1,0,97,107,1350,17.27,49,15.76,2,1,1
28,10.51,-2,0,88,109,1607,20.47,40,15.81,2,2,2
0,10.51,0,31,98,101,723,4.52,59,21.97,2,1,1
21,10.52,0,0,61,101,1503,10.89,38,33.20,1,1,1
15,10.53,2,43,33,102,846,7.74,29,30.67,2,2,1
15,10.53,-1,31,80,99,1027,6.76,36,18.36,1,1,1
0,10.53,0,31,103,103,751,4.19,45,16.00,2,3,1
50,10.53,1,78,71,120,1437,19.77,38,14.90,3,1,1
35,10.53,1,61,48,103,1396,16.30,31,21.60,3,2,1
7,10.54,0,18,96,101,860,7.99,29,20.44,1,3,1
10,10.54,0,76,97,103,703,6.11,55,10.96,2,1,2
17,10.54,0,6,97,104,1009,8.47,54,13.94,2,3,1
27,10.55,2,25,100,120,1993,14.59,42,18.82,1,1,1
59,10.55,5,1,99,125,2590,38.67,32,16.37,1,1,2
0,10.55,0,24,97,101,801,7.80,29,16.18,1,1,1
0,10.55,0,29,97,100,791,4.90,43,21.71,1,1,1
14,10.56,3,53,98,118,1239,8.30,33,22.01,1,1,1
16,10.57,4,13,71,115,1237,14.46,40,23.95,1,1,2
20,10.57,0,11,96,103,1378,9.36,36,16.66,1,2,1
10,10.57,-1,37,61,102,786,5.58,34,20.60,3,3,1
15,10.57,0,53,100,104,1085,8.94,41,13.46,2,3,1
0,10.58,-3,27,100,100,824,8.01,36,18.31,1,1,2
25,10.58,-2,20,99,103,902,10.62,37,16.48,1,1,1
20,10.58,2,2,98,116,1526,16.25,32,22.04,1,1,1
20,10.59,3,75,71,116,1571,20.84,40,23.99,1,1,2
11,10.59,0,75,97,101,671,4.80,57,13.69,2,3,1
0,10.59,0,38,62,102,783,5.38,34,20.48,3,3,1
5,10.59,1,55,96,101,875,4.61,55,14.47,2,1,1
53,10.59,4,0,104,142,2239,28.19,59,17.00,2,2,1
33,10.59,1,12,97,107,1454,10.69,36,10.11,1,1,2
17,10.59,-3,9,99,106,1164,11.64,31,21.52,1,1,1
0,10.59,0,26,98,101,799,6.33,31,25.67,1,1,1
14,10.60,0,41,84,101,1103,7.29,34,21.45,1,3,2
40,10.60,1,70,81,115,1691,20.38,44,23.29,2,3,1
32,10.60,3,0,96,109,861,7.44,46,11.92,3,1,2
15,10.61,-1,46,33,102,836,7.11,29,30.11,2,2,1
5,10.61,0,41,57,102,786,5.94,32,19.73,3,3,1
0,10.62,0,30,100,100,800,4.83,37,15.21,1,1,1
29,10.62,1,0,100,109,1682,21.16,42,14.45,2,3,2
33,10.62,0,0,97,106,1342,16.22,52,15.40,2,1,2
16,10.62,2,60,84,101,1177,12.61,35,21.56,1,3,2
0,10.62,0,26,92,100,805,7.96,29,22.07,1,1,1
16,10.62,0,18,84,112,1170,8.30,37,21.53,1,3,2
14,10.63,-1,29,84,101,1100,6.57,34,21.46,1,3,2
30,10.63,1,0,88,110,1740,22.52,40,15.78,2,2,2
15,10.63,-1,35,97,102,998,7.88,55,14.32,2,1,1
20,10.64,0,0,96,103,1347,10.77,34,16.26,1,2,1
0,10.64,0,30,101,100,800,4.71,37,16.44,1,1,1
1,10.64,-3,26,96,100,843,5.43,33,16.41,1,2,1
0,10.64,0,31,70,99,795,4.92,36,21.76,1,1,1
35,10.64,4,84,71,107,792,7.33,40,18.87,2,2,2
5,10.65,0,39,66,102,783,5.52,34,17.31,2,3,1
22,10.65,4,73,63,109,1721,17.38,35,19.25,2,3,1
15,10.65,0,94,97,104,1068,13.05,52,14.64,2,1,1
18,10.65,2,30,84,108,1391,14.18,37,21.63,1,3,2
25,10.66,-1,25,81,105,1844,12.32,38,18.18,1,1,1
56,10.66,3,68,99,142,1985,20.04,35,10.21,1,1,2
0,10.66,-5,29,96,102,757,4.16,56,9.70,1,3,1
32,10.66,1,65,64,103,1292,13.30,34,19.19,2,3,2
15,10.67,-2,24,84,103,1102,6.85,34,21.47,1,3,2
12,10.67,5,60,71,114,2054,29.12,40,23.92,1,1,1
37,10.67,2,67,59,103,1216,13.49,32,18.80,3,3,1
14,10.67,-1,60,96,112,1496,13.64,46,29.70,1,1,2
7,10.67,4,61,90,103,1324,15.46,36,23.83,2,2,2
31,10.68,2,71,64,103,1243,14.19,35,19.20,2,3,2
18,10.68,5,64,63,107,1558,17.30,35,19.21,3,3,1
32,10.68,0,65,64,103,1332,13.94,34,19.17,2,3,2
14,10.68,1,36,60,102,1104,8.63,33,20.68,2,2,1
3,10.68,-6,25,100,101,850,4.53,35,18.31,1,1,2
15,10.68,0,45,33,102,839,6.97,29,29.67,2,2,1
20,10.69,4,77,90,119,1529,19.05,37,24.26,2,2,2
29,10.69,1,30,64,104,1644,17.80,37,19.39,2,3,2
29,10.69,-1,73,64,103,1142,12.99,35,19.21,2,3,2
28,10.69,6,55,63,111,1857,20.99,36,19.31,2,3,1
24,10.69,2,84,102,106,1125,10.52,43,16.25,2,3,1
10,10.69,0,33,61,102,782,5.36,34,20.62,3,3,1
0,10.69,0,33,76,102,771,5.22,38,23.29,2,3,1
25,10.70,0,41,99,106,1154,12.17,39,19.14,1,1,1
55,10.70,0,54,98,145,1819,26.97,30,22.82,1,1,2
36,10.70,1,45,63,102,1550,14.80,33,17.85,3,3,1
18,10.70,1,0,85,107,1450,11.18,37,21.69,1,3,2
28,10.71,1,18,100,114,2025,13.88,40,18.88,1,1,1
30,10.71,1,24,64,104,796,6.05,36,19.22,2,3,2
28,10.71,0,48,64,108,1857,20.02,37,19.36,2,3,1
20,10.72,-1,23,98,104,1214,14.22,57,20.46,2,3,1
5,10.74,0,41,62,102,790,5.55,33,17.92,3,3,1
24,10.74,5,64,71,131,1914,28.55,41,24.03,1,1,2
12,10.74,2,99,97,103,859,10.24,54,11.04,2,1,2
9,10.74,-4,21,100,103,876,4.76,37,18.31,1,1,2
0,10.74,0,22,98,102,888,6.95,30,19.80,1,1,1
13,10.75,1,2,100,108,1038,5.98,41,18.29,1,1,2
19,10.75,-5,40,41,102,810,6.49,26,21.63,1,1,1
19,10.75,-2,35,62,102,934,6.72,34,18.75,3,3,1
29,10.75,4,21,88,110,1866,24.36,41,15.75,2,2,1
14,10.75,5,84,63,108,1324,13.47,34,19.15,3,3,1
0,10.75,0,30,101,103,750,4.36,42,14.89,2,3,1
42,10.75,0,0,96,109,1541,20.58,44,12.13,3,1,1
15,10.76,0,45,34,102,838,6.88,29,29.44,2,2,1
35,10.77,4,65,64,103,1386,15.55,34,19.18,2,3,1
0,10.77,0,35,96,102,1074,9.32,31,22.77,1,1,1
23,10.77,2,26,60,113,1600,13.93,39,30.93,1,1,1
0,10.78,0,29,101,100,864,5.82,40,17.65,1,1,1
12,10.78,1,75,97,101,817,9.69,57,13.69,2,3,1
41,10.78,0,30,88,114,1182,11.13,46,16.05,2,2,1
12,10.79,3,4,98,116,1906,23.54,33,22.05,1,1,1
12,10.79,2,31,99,105,1867,14.34,39,18.30,1,1,2
18,10.80,5,46,96,123,1725,17.53,48,29.69,1,1,2
9,10.80,-3,39,85,100,1323,9.18,33,21.79,1,3,2
18,10.80,0,13,85,103,1272,11.61,37,21.73,1,3,2
25,10.80,-4,0,100,109,1571,19.11,42,14.54,2,3,2
32,10.80,5,49,97,124,1447,16.01,39,10.12,1,1,2
12,10.81,2,64,99,102,1057,11.08,35,15.20,1,1,1
19,10.81,-1,0,96,103,1224,12.72,34,16.28,1,2,1
14,10.81,-1,80,34,101,838,6.13,29,29.11,2,2,1
1,10.81,1,100,98,102,713,4.91,58,17.48,2,3,1
11,10.82,2,29,85,111,1554,15.26,38,21.95,1,3,2
24,10.82,-1,19,96,111,1709,23.40,32,20.44,1,1,2
12,10.83,-5,30,85,101,871,4.99,33,21.70,1,3,2
39,10.83,-1,1,99,106,1659,10.93,33,22.63,1,1,1
19,10.83,-2,0,61,101,1351,12.12,39,32.90,1,1,1
0,10.83,0,30,98,100,821,5.24,35,22.62,1,1,1
10,10.83,0,33,61,102,796,5.41,34,20.64,3,3,1
29,10.83,3,0,51,104,1277,12.88,36,22.90,1,1,1
17,10.83,0,11,97,103,963,6.38,54,13.97,2,3,1
29,10.83,5,66,96,124,1970,19.49,48,11.94,3,1,1
21,10.83,0,7,98,111,1534,14.82,30,22.03,1,1,1
14,10.83,-2,24,99,105,877,6.81,29,21.44,1,1,1
12,10.84,-2,85,34,101,808,8.49,29,29.08,2,2,1
28,10.84,-1,67,44,102,1150,14.05,32,25.44,2,2,1
16,10.84,1,82,97,103,1176,10.99,55,14.32,2,1,1
29,10.84,-2,0,97,105,1166,13.91,51,13.22,2,1,1
0,10.84,0,29,96,103,751,4.24,49,14.63,2,1,1
11,10.85,0,16,85,111,1935,14.94,39,22.07,1,3,2
5,10.85,-2,25,96,100,843,4.83,33,16.41,1,2,1
17,10.86,-2,25,85,104,932,4.95,37,21.70,1,3,2
29,10.86,0,74,97,105,1189,13.91,50,13.22,2,1,1
31,10.86,0,18,97,105,1073,13.83,51,13.19,2,1,1
0,10.86,0,41,98,101,737,4.52,59,21.97,2,1,1
0,10.86,0,30,96,103,751,4.24,50,15.05,2,1,1
29,10.86,4,17,98,110,2036,13.81,37,24.35,1,1,1
42,10.87,0,34,75,109,1806,14.68,35,23.64,1,1,1
7,10.87,-1,32,71,100,1211,14.92,37,23.82,1,1,1
10,10.87,2,22,99,102,1515,10.41,38,18.24,1,1,2
13,10.87,1,66,34,101,811,8.94,29,28.96,2,2,1
0,10.87,0,42,59,102,787,5.88,33,19.77,3,3,1
22,10.87,-2,0,97,106,1233,16.05,49,15.82,2,1,1
27,10.87,-1,38,71,102,1083,8.16,37,23.47,3,3,1
18,10.88,1,26,93,101,1283,7.80,35,22.85,1,2,1
0,10.88,0,36,69,99,809,4.87,33,24.70,1,1,2
18,10.88,-1,20,96,101,1360,8.54,34,16.60,1,2,1
31,10.89,3,0,97,109,1371,13.83,51,13.16,2,1,1
19,10.89,1,29,93,100,1315,8.16,35,22.77,1,2,1
14,10.90,2,20,85,109,2028,15.02,39,22.22,1,3,2
25,10.90,4,64,88,116,1841,20.97,42,15.71,2,2,1
8,10.90,2,97,63,103,990,13.47,34,19.15,3,3,1
30,10.90,1,45,97,104,1229,10.61,50,13.20,2,1,1
0,10.90,0,30,103,103,749,4.27,45,16.00,2,3,1
0,10.90,0,36,70,102,781,5.44,33,14.81,3,1,1
30,10.91,2,35,71,121,2204,27.56,40,22.30,1,1,2
24,10.91,3,30,100,118,1933,15.29,38,17.05,1,1,2
13,10.91,0,47,34,101,1070,8.55,29,28.74,2,2,1
3,10.92,0,32,90,101,1078,8.69,36,23.67,2,2,2
5,10.92,-1,29,96,102,743,4.33,56,9.70,1,3,1
35,10.92,0,7,64,104,1341,16.55,34,19.25,2,3,1
26,10.92,2,2,97,103,1806,11.81,38,15.20,1,1,1
21,10.93,-4,23,99,101,960,5.46,34,16.28,1,1,1
7,10.93,-1,5,96,102,944,7.29,30,20.45,1,3,1
29,10.93,1,4,100,110,1985,19.53,40,18.98,1,1,2
0,10.93,0,30,80,100,828,4.61,36,20.17,1,1,1
27,10.93,2,22,89,116,1973,13.96,37,21.98,2,2,1
25,10.93,0,0,100,108,1445,17.44,42,14.73,2,3,2
31,10.93,1,68,37,105,1339,15.36,32,23.75,2,2,1
27,10.93,3,71,102,105,1125,11.11,44,16.23,2,3,1
16,10.94,-1,11,80,99,1048,6.80,37,18.41,1,1,1
0,10.94,0,26,98,102,801,5.84,31,25.67,1,1,1
18,10.94,-1,0,96,103,1105,11.44,35,16.31,1,2,1
34,10.95,0,0,97,107,1345,16.41,48,14.89,2,1,1
7,10.95,-3,57,61,102,712,5.83,34,20.67,3,3,1
28,10.95,4,59,97,113,1843,17.88,52,13.17,2,1,1
14,10.96,1,63,34,102,824,7.30,29,28.39,2,2,1
17,10.96,0,39,93,101,1284,8.47,37,22.95,1,2,1
30,10.96,0,10,97,105,1242,11.27,50,13.18,2,1,1
3,10.97,-2,23,97,103,850,8.43,29,21.94,1,1,1
19,10.97,0,42,93,101,1385,10.48,37,22.67,1,2,1
15,10.99,4,99,97,108,1166,13.13,54,11.10,2,1,2
0,10.99,0,36,62,102,787,5.47,34,20.48,3,3,1
15,10.99,2,0,97,106,921,6.61,52,14.59,2,1,1
14,11.01,0,99,34,101,914,12.19,29,28.40,2,2,1
16,11.01,-2,0,96,103,1105,10.94,34,16.33,1,2,1
19,11.01,-1,35,98,104,1179,8.91,57,20.43,2,3,1
40,11.01,-3,35,97,107,1541,19.13,44,12.16,3,1,1
6,11.02,1,74,47,101,959,7.99,30,21.87,3,2,1
24,11.02,6,5,96,109,1721,14.25,48,29.36,1,1,2
14,11.02,3,89,97,104,1039,12.16,57,13.66,2,3,1
0,11.02,0,30,101,103,751,4.22,42,14.89,2,3,1
15,11.03,2,11,85,110,2080,14.37,39,22.39,1,3,2
36,11.03,2,59,48,103,1435,16.05,31,21.53,3,2,1
7,11.03,-3,25,96,100,855,5.58,33,16.36,1,2,1
29,11.03,5,38,71,139,2107,29.29,40,24.07,1,1,2
16,11.03,-3,5,41,102,796,6.63,26,21.29,1,1,1
23,11.03,3,34,90,122,1688,13.57,39,24.13,2,2,2
12,11.03,-2,25,99,103,875,8.06,29,21.40,1,1,1
6,11.04,-1,30,96,102,862,4.94,56,9.70,1,3,1
30,11.04,0,31,96,104,1227,9.86,49,13.15,2,1,1
14,11.04,1,58,60,103,1080,9.05,33,20.71,2,2,1
0,11.05,0,27,98,99,797,4.78,36,10.51,1,1,1
55,11.05,0,20,100,127,2351,26.35,43,21.97,1,1,2
15,11.05,-4,25,61,100,1044,9.05,38,32.58,1,1,1
8,11.05,0,26,99,100,1248,9.90,38,18.17,1,1,2
14,11.05,0,87,34,102,1144,15.30,29,28.39,2,2,1
34,11.05,-1,0,64,103,1253,15.77,34,19.29,2,3,1
0,11.06,0,33,98,100,799,5.11,34,16.47,1,1,1
14,11.06,-1,22,96,102,993,7.09,34,16.34,1,2,1
41,11.06,0,0,102,108,1689,13.18,41,17.89,1,1,2
27,11.06,6,3,96,150,1457,38.31,38,10.10,1,1,2
19,11.07,0,39,62,102,934,5.61,34,18.67,3,3,1
23,11.07,-2,0,100,107,1315,16.33,42,14.76,2,3,1
24,11.07,4,75,97,110,1588,17.27,51,13.16,2,1,1
0,11.07,0,30,97,101,749,4.19,57,13.66,2,3,1
0,11.07,0,29,101,100,805,4.80,37,16.44,1,1,1
25,11.07,0,25,81,106,1894,13.76,38,18.13,1,1,1
17,11.08,-2,28,93,99,1216,9.53,35,23.02,1,2,1
5,11.08,0,41,57,102,794,5.88,32,19.73,3,3,1
8,11.08,1,73,61,102,764,6.52,34,20.68,3,3,1
33,11.08,0,0,97,107,1298,16.22,52,15.40,2,1,2
15,11.08,-2,44,97,102,966,6.38,55,13.97,2,3,1
0,11.10,0,25,92,100,803,7.61,29,22.07,1,1,1
6,11.10,1,12,63,104,814,7.11,34,19.11,3,3,1
15,11.10,0,65,100,103,908,10.13,41,13.43,2,3,1
5,11.11,0,38,66,102,783,5.55,34,17.31,2,3,1
32,11.11,-5,58,59,103,1288,14.02,32,18.74,3,3,1
52,11.11,2,76,53,122,1562,23.05,37,18.94,3,1,1
18,11.11,2,26,97,103,1256,14.97,55,14.33,2,1,1
0,11.11,0,39,51,102,803,6.19,28,18.92,3,1,1
24,11.11,5,71,96,122,1791,20.58,46,11.92,3,1,1
23,11.12,0,32,60,104,1551,11.13,37,30.54,1,1,1
21,11.12,0,18,98,109,1498,12.43,30,22.01,1,1,1
15,11.13,2,87,34,105,1398,19.11,29,28.40,2,2,1
35,11.13,0,80,72,103,1373,17.16,38,18.83,2,2,2
31,11.13,1,0,96,105,1178,14.30,49,13.18,2,1,1
0,11.13,0,35,76,102,773,5.16,38,23.29,2,3,1
14,11.13,0,24,96,101,1024,6.06,33,16.32,1,2,1
8,11.13,8,31,98,105,1392,16.16,31,22.00,1,1,1
27,11.14,2,11,99,108,1200,11.98,39,19.12,1,1,1
15,11.14,1,82,89,108,1227,14.17,41,22.63,2,2,1
14,11.14,-2,16,85,108,1930,11.93,39,22.50,1,3,2
22,11.14,5,71,88,116,1610,19.55,41,15.69,2,2,1
31,11.14,-4,2,64,103,1184,14.19,34,19.27,2,3,1
0,11.14,0,32,69,103,782,5.11,36,13.44,3,1,1
27,11.15,-2,2,100,112,1857,14.32,41,19.04,1,1,2
10,11.15,-2,25,96,100,876,6.06,32,16.33,1,2,1
19,11.16,1,26,93,103,1413,10.65,37,22.60,1,2,1
7,11.16,0,29,96,102,785,4.44,56,9.66,1,3,1
52,11.16,3,81,71,132,1554,23.83,45,13.60,3,1,1
0,11.16,0,34,61,103,788,5.47,31,13.78,3,1,1
14,11.16,-1,78,61,101,951,10.07,35,32.44,1,1,1
57,11.17,1,60,99,136,1824,29.12,34,10.19,1,1,2
14,11.17,2,4,89,111,1170,9.20,41,22.60,2,2,1
0,11.17,0,30,81,99,809,5.52,34,19.97,1,2,1
20,11.17,-4,7,100,106,1215,14.58,41,14.79,2,3,1
0,11.18,0,30,100,100,800,4.59,37,15.21,1,1,1
9,11.18,-3,22,99,103,873,8.38,29,21.45,1,1,1
12,11.18,3,35,89,111,1935,16.40,40,22.61,2,2,1
0,11.18,0,25,98,100,799,4.97,34,22.62,1,1,1
19,11.19,0,27,97,101,1430,8.52,34,16.55,1,2,1
19,11.20,4,63,89,115,1489,17.63,39,22.64,2,2,1
0,11.20,0,27,97,100,798,4.42,43,21.71,1,1,1
14,11.20,0,4,96,101,1024,8.21,33,16.34,1,2,1
8,11.20,-5,27,71,100,885,5.36,35,23.73,1,1,1
9,11.20,9,28,89,105,1421,14.30,38,22.54,2,2,1
4,11.20,-3,26,90,101,855,5.60,34,23.51,2,2,2
36,11.20,0,45,63,102,1537,14.33,33,17.78,3,3,1
0,11.20,0,66,98,102,739,4.72,58,17.41,2,3,1
20,11.20,-2,75,97,105,1279,14.66,49,15.88,2,1,1
29,11.20,2,59,102,104,1195,11.13,44,16.21,2,3,1
29,11.20,-2,21,96,105,1178,14.11,49,13.22,2,1,1
23,11.21,-1,62,96,149,2094,23.40,32,20.44,1,1,2
12,11.21,-1,25,96,100,874,4.37,32,16.31,1,2,1
17,11.21,-4,0,99,99,1138,10.89,34,16.29,1,1,1
0,11.22,0,29,101,100,805,4.82,40,17.65,1,1,1
4,11.22,1,9,96,102,1033,6.47,55,9.61,1,3,1
7,11.22,4,25,96,102,914,5.63,55,9.63,1,3,1
8,11.22,0,76,61,102,777,7.22,34,20.69,3,3,1
29,11.22,-2,55,64,103,1209,15.08,34,19.23,2,3,1
13,11.22,-1,13,96,101,954,6.73,35,16.34,1,2,1
0,11.22,0,32,70,99,806,4.68,36,21.76,1,1,1
19,11.23,-1,13,92,100,1231,7.14,36,23.08,1,2,1
26,11.23,-3,44,96,104,1142,8.72,49,13.22,2,1,1
5,11.24,0,41,62,102,788,5.74,33,17.92,3,3,1
0,11.24,0,24,98,102,806,7.51,30,13.76,1,1,1
0,11.24,0,38,98,102,892,7.09,30,19.78,1,1,1
8,11.24,-1,13,96,100,1200,6.44,34,15.06,1,2,1
0,11.25,0,26,97,101,798,7.73,29,16.18,1,1,1
3,11.25,2,36,96,102,1071,7.47,56,9.57,1,3,1
0,11.25,0,32,96,103,754,4.36,54,9.85,2,1,1
18,11.25,3,59,97,102,1269,9.77,58,10.60,2,2,1
21,11.25,2,80,97,105,1367,15.38,50,13.14,2,1,1
16,11.25,2,73,61,105,1127,12.34,39,32.35,1,1,1
58,11.26,0,23,95,126,2474,26.88,30,24.49,1,1,2
5,11.26,0,53,63,104,1720,17.58,34,19.10,3,3,1
0,11.28,0,29,101,103,752,4.16,42,14.89,2,3,1
0,11.28,0,30,98,101,755,4.36,59,21.97,2,1,1
14,11.28,-2,82,42,101,909,11.91,26,21.46,1,1,1
0,11.29,0,25,100,101,804,7.77,28,17.38,1,1,2
0,11.29,0,25,100,101,800,7.68,28,17.38,1,1,2
0,11.29,0,58,99,108,1253,15.99,30,17.47,1,1,1
0,11.29,0,51,99,101,1149,11.52,29,17.38,1,1,1
0,11.29,0,46,99,128,2304,35.36,31,17.56,1,1,1
0,11.29,0,27,99,101,796,7.68,29,17.38,1,1,1
0,11.29,0,26,100,101,797,8.08,29,17.38,1,1,1
0,11.29,0,25,100,101,799,7.84,29,17.38,1,1,1
0,11.29,0,25,100,102,803,7.87,28,17.38,1,1,1
0,11.29,0,25,99,101,803,7.94,29,17.38,1,1,1
0,11.29,0,25,99,101,798,7.89,29,17.38,1,1,1
0,11.29,0,25,100,101,804,7.79,29,17.38,1,1,1
0,11.29,0,25,100,101,802,7.77,28,17.38,1,1,1
0,11.29,0,25,99,101,800,7.92,29,17.38,1,1,1
0,11.29,0,25,99,101,804,7.82,29,17.38,1,1,1
0,11.29,0,25,99,101,798,7.60,29,17.38,1,1,1
0,11.29,0,24,99,101,804,7.65,29,17.38,1,1,1
0,11.29,0,26,98,102,808,6.37,31,25.67,1,1,1
7,11.29,-2,36,99,103,1061,11.15,30,21.52,1,1,2
23,11.29,3,44,89,122,1704,17.55,39,22.67,2,2,1
1,11.29,1,59,97,102,885,6.66,56,9.54,1,3,1
14,11.29,-5,38,62,103,771,5.49,34,18.60,3,3,1
18,11.29,-2,7,100,105,1040,7.91,41,14.80,2,3,1
18,11.29,3,27,97,106,1250,13.80,54,11.15,2,1,2
0,11.29,0,30,103,103,753,4.33,45,16.00,2,3,1
0,11.30,0,55,89,101,1021,10.87,38,22.46,2,2,1
10,11.31,-2,24,99,101,842,4.44,33,15.17,1,1,1
17,11.31,3,70,97,104,1303,10.80,56,13.64,2,3,1
47,11.31,5,81,89,104,1230,11.49,43,15.96,2,2,1
42,11.31,3,69,81,121,1809,20.94,46,23.16,2,3,1
30,11.31,1,1,64,103,1159,14.30,34,19.14,2,3,1
0,11.32,0,25,100,101,799,7.60,28,17.38,1,1,2
13,11.32,0,25,85,105,1751,11.91,37,22.63,1,3,2
17,11.32,-1,13,80,99,1158,7.03,36,18.46,1,1,1
29,11.32,1,66,45,102,1219,14.58,32,25.16,2,2,1
19,11.32,0,65,98,102,1196,7.86,57,20.36,2,3,1
16,11.32,1,34,97,102,972,6.30,55,14.01,2,3,1
14,11.32,5,43,97,105,1709,15.33,52,14.58,2,1,1
27,11.32,0,26,71,103,1081,9.55,37,23.40,3,3,1
8,11.33,-4,21,99,101,1141,7.00,35,18.10,1,1,2
17,11.33,-1,0,98,108,1282,11.64,30,19.07,1,1,2
19,11.33,0,30,98,111,1383,15.58,30,19.04,1,1,2
15,11.34,4,68,97,103,1161,9.19,58,10.58,2,2,1
29,11.34,3,33,96,104,1178,8.38,49,13.17,2,1,1
25,11.35,0,0,97,107,1731,16.39,39,15.26,1,1,1
29,11.35,1,15,98,110,2064,14.68,38,24.40,1,1,1
53,11.35,3,84,62,134,1601,24.02,39,13.84,3,1,1
18,11.35,0,42,97,102,1334,10.08,57,10.63,2,2,1
32,11.35,3,0,51,104,1277,12.88,35,22.90,1,1,1
26,11.35,-4,8,64,103,1026,7.72,34,18.98,2,3,1
0,11.35,0,29,96,103,752,4.27,49,14.63,2,1,1
22,11.36,1,18,97,108,1559,14.90,29,22.00,1,1,1
16,11.36,2,82,42,102,1101,14.41,26,21.62,1,1,1
9,11.37,1,20,61,102,949,7.22,34,20.68,3,3,1
0,11.37,0,30,96,103,751,4.24,50,15.05,2,1,1
25,11.37,-2,6,100,109,1766,12.90,40,19.10,1,1,2
15,11.38,-2,11,98,105,876,8.71,28,19.07,1,1,2
20,11.38,1,12,92,101,1326,8.25,36,23.23,1,2,1
15,11.38,0,75,34,110,1638,23.47,31,28.43,2,2,1
59,11.38,4,62,99,166,2429,28.88,33,14.21,1,1,2
19,11.38,4,58,61,111,1350,15.43,39,32.25,1,1,1
0,11.38,0,36,62,102,786,5.52,34,20.48,3,3,1
38,11.38,-2,52,97,105,1518,12.61,44,12.16,3,1,1
0,11.38,0,35,69,103,778,5.30,33,14.81,3,1,1
51,11.38,2,78,71,122,1500,20.52,40,14.88,3,1,1
29,11.39,5,22,100,115,2063,15.38,37,17.01,1,1,2
25,11.39,0,0,96,107,1500,16.10,46,29.12,1,1,2
29,11.40,1,40,71,142,2268,26.92,40,24.09,1,1,2
60,11.40,1,48,100,143,1903,27.00,29,16.30,1,1,2
28,11.40,1,24,89,111,1982,14.27,36,21.91,2,2,1
24,11.41,1,27,90,112,1748,11.42,39,23.99,2,2,2
0,11.41,0,59,97,102,694,5.16,56,9.50,1,3,1
14,11.41,-5,27,96,102,745,3.97,55,14.44,2,1,1
5,11.42,-4,25,97,103,856,8.08,29,21.91,1,1,1
18,11.42,4,37,98,109,1291,14.71,29,18.98,1,1,2
20,11.42,1,27,93,103,1452,9.24,37,22.52,1,2,1
21,11.42,5,64,96,155,2138,23.74,38,10.07,1,1,1
16,11.43,-2,14,100,103,955,5.69,41,14.78,2,3,1
